centroide,zone,image,label,nom_images_torchvision,segment,pred_no_euroSAT,pred_euroSAT
POINT (37.10345342606364 36.16291522572116),"POLYGON ((37.10271264467999 36.16217444803446, 37.1041942074473 36.16217444803446, 37.1041942074473 36.16365600340787, 37.10271264467999 36.16365600340787, 37.10271264467999 36.16217444803446))",alep_37.103453426063645_36.162915225721164.jpg,0,alep_0090.jpg,test,0,0
POINT (37.10493498883095 36.16291522572116),"POLYGON ((37.1041942074473 36.16217444803446, 37.10567577021461 36.16217444803446, 37.10567577021461 36.16365600340787, 37.1041942074473 36.16365600340787, 37.1041942074473 36.16217444803446))",alep_37.104934988830955_36.162915225721164.jpg,0,alep_0091.jpg,train,0,0
POINT (37.10641655159827 36.16291522572116),"POLYGON ((37.10567577021461 36.16217444803446, 37.10715733298192 36.16217444803446, 37.10715733298192 36.16365600340787, 37.10567577021461 36.16365600340787, 37.10567577021461 36.16217444803446))",alep_37.106416551598265_36.162915225721164.jpg,0,alep_0092.jpg,train,0,0
POINT (37.10789811436558 36.16291522572116),"POLYGON ((37.10715733298192 36.16217444803446, 37.10863889574923 36.16217444803446, 37.10863889574923 36.16365600340787, 37.10715733298192 36.16365600340787, 37.10715733298192 36.16217444803446))",alep_37.107898114365575_36.162915225721164.jpg,0,alep_0093.jpg,train,0,0
POINT (37.10937967713289 36.16291522572116),"POLYGON ((37.10863889574923 36.16217444803446, 37.11012045851654 36.16217444803446, 37.11012045851654 36.16365600340787, 37.10863889574923 36.16365600340787, 37.10863889574923 36.16217444803446))",alep_37.109379677132885_36.162915225721164.jpg,0,alep_0094.jpg,train,0,0
POINT (37.1108612399002 36.16291522572116),"POLYGON ((37.11012045851654 36.16217444803446, 37.11160202128385 36.16217444803446, 37.11160202128385 36.16365600340787, 37.11012045851654 36.16365600340787, 37.11012045851654 36.16217444803446))",alep_37.110861239900196_36.162915225721164.jpg,0,alep_0095.jpg,train,0,0
POINT (37.11234280266751 36.16291522572116),"POLYGON ((37.11160202128385 36.16217444803446, 37.11308358405116 36.16217444803446, 37.11308358405116 36.16365600340787, 37.11160202128385 36.16365600340787, 37.11160202128385 36.16217444803446))",alep_37.112342802667506_36.162915225721164.jpg,0,alep_0096.jpg,train,0,0
POINT (37.11382436543482 36.16291522572116),"POLYGON ((37.11308358405116 36.16217444803446, 37.11456514681847 36.16217444803446, 37.11456514681847 36.16365600340787, 37.11308358405116 36.16365600340787, 37.11308358405116 36.16217444803446))",alep_37.113824365434816_36.162915225721164.jpg,0,alep_0097.jpg,train,0,0
POINT (37.11530592820213 36.16291522572116),"POLYGON ((37.11456514681847 36.16217444803446, 37.11604670958578 36.16217444803446, 37.11604670958578 36.16365600340787, 37.11456514681847 36.16365600340787, 37.11456514681847 36.16217444803446))",alep_37.115305928202126_36.162915225721164.jpg,0,alep_0098.jpg,test,0,0
POINT (37.11678749096944 36.16291522572116),"POLYGON ((37.11604670958578 36.16217444803446, 37.11752827235309 36.16217444803446, 37.11752827235309 36.16365600340787, 37.11604670958578 36.16365600340787, 37.11604670958578 36.16217444803446))",alep_37.116787490969436_36.162915225721164.jpg,0,alep_0099.jpg,test,0,0
POINT (37.11826905373675 36.16291522572116),"POLYGON ((37.11752827235309 36.16217444803446, 37.1190098351204 36.16217444803446, 37.1190098351204 36.16365600340787, 37.11752827235309 36.16365600340787, 37.11752827235309 36.16217444803446))",alep_37.118269053736746_36.162915225721164.jpg,0,alep_0100.jpg,test,0,0
POINT (37.11975061650406 36.16291522572116),"POLYGON ((37.1190098351204 36.16217444803446, 37.12049139788771 36.16217444803446, 37.12049139788771 36.16365600340787, 37.1190098351204 36.16365600340787, 37.1190098351204 36.16217444803446))",alep_37.11975061650406_36.162915225721164.jpg,0,alep_0101.jpg,train,0,0
POINT (37.12123217927137 36.16291522572116),"POLYGON ((37.12049139788771 36.16217444803446, 37.12197296065502 36.16217444803446, 37.12197296065502 36.16365600340787, 37.12049139788771 36.16365600340787, 37.12049139788771 36.16217444803446))",alep_37.12123217927137_36.162915225721164.jpg,0,alep_0102.jpg,train,0,0
POINT (37.12271374203868 36.16291522572116),"POLYGON ((37.12197296065502 36.16217444803446, 37.12345452342233 36.16217444803446, 37.12345452342233 36.16365600340787, 37.12197296065502 36.16365600340787, 37.12197296065502 36.16217444803446))",alep_37.12271374203868_36.162915225721164.jpg,0,alep_0103.jpg,train,0,0
POINT (37.12419530480599 36.16291522572116),"POLYGON ((37.12345452342233 36.16217444803446, 37.12493608618964 36.16217444803446, 37.12493608618964 36.16365600340787, 37.12345452342233 36.16365600340787, 37.12345452342233 36.16217444803446))",alep_37.12419530480599_36.162915225721164.jpg,0,alep_0104.jpg,train,0,0
POINT (37.1256768675733 36.16291522572116),"POLYGON ((37.12493608618964 36.16217444803446, 37.12641764895695 36.16217444803446, 37.12641764895695 36.16365600340787, 37.12493608618964 36.16365600340787, 37.12493608618964 36.16217444803446))",alep_37.1256768675733_36.162915225721164.jpg,1,alep_0105.jpg,test,0,0
POINT (37.12715843034061 36.16291522572116),"POLYGON ((37.12641764895695 36.16217444803446, 37.12789921172426 36.16217444803446, 37.12789921172426 36.16365600340787, 37.12641764895695 36.16365600340787, 37.12641764895695 36.16217444803446))",alep_37.12715843034061_36.162915225721164.jpg,1,alep_0106.jpg,train,0,0
POINT (37.12863999310792 36.16291522572116),"POLYGON ((37.12789921172426 36.16217444803446, 37.12938077449157 36.16217444803446, 37.12938077449157 36.16365600340787, 37.12789921172426 36.16365600340787, 37.12789921172426 36.16217444803446))",alep_37.12863999310792_36.162915225721164.jpg,0,alep_0107.jpg,train,1,0
POINT (37.13012155587523 36.16291522572116),"POLYGON ((37.12938077449157 36.16217444803446, 37.13086233725888 36.16217444803446, 37.13086233725888 36.16365600340787, 37.12938077449157 36.16365600340787, 37.12938077449157 36.16217444803446))",alep_37.13012155587523_36.162915225721164.jpg,0,alep_0108.jpg,test,1,1
POINT (37.13160311864254 36.16291522572116),"POLYGON ((37.13086233725888 36.16217444803446, 37.13234390002619 36.16217444803446, 37.13234390002619 36.16365600340787, 37.13086233725888 36.16365600340787, 37.13086233725888 36.16217444803446))",alep_37.13160311864254_36.162915225721164.jpg,0,alep_0109.jpg,test,1,0
POINT (37.13308468140985 36.16291522572116),"POLYGON ((37.13234390002619 36.16217444803446, 37.1338254627935 36.16217444803446, 37.1338254627935 36.16365600340787, 37.13234390002619 36.16365600340787, 37.13234390002619 36.16217444803446))",alep_37.13308468140985_36.162915225721164.jpg,0,alep_0110.jpg,test,0,0
POINT (37.13456624417716 36.16291522572116),"POLYGON ((37.1338254627935 36.16217444803446, 37.13530702556081 36.16217444803446, 37.13530702556081 36.16365600340787, 37.1338254627935 36.16365600340787, 37.1338254627935 36.16217444803446))",alep_37.13456624417716_36.162915225721164.jpg,0,alep_0111.jpg,test,1,1
POINT (37.13604780694447 36.16291522572116),"POLYGON ((37.13530702556081 36.16217444803446, 37.13678858832812 36.16217444803446, 37.13678858832812 36.16365600340787, 37.13530702556081 36.16365600340787, 37.13530702556081 36.16217444803446))",alep_37.13604780694447_36.162915225721164.jpg,0,alep_0112.jpg,train,1,1
POINT (37.13752936971178 36.16291522572116),"POLYGON ((37.13678858832812 36.16217444803446, 37.13827015109543 36.16217444803446, 37.13827015109543 36.16365600340787, 37.13678858832812 36.16365600340787, 37.13678858832812 36.16217444803446))",alep_37.13752936971178_36.162915225721164.jpg,0,alep_0113.jpg,train,1,1
POINT (37.13901093247909 36.16291522572116),"POLYGON ((37.13827015109543 36.16217444803446, 37.13975171386274 36.16217444803446, 37.13975171386274 36.16365600340787, 37.13827015109543 36.16365600340787, 37.13827015109543 36.16217444803446))",alep_37.13901093247909_36.162915225721164.jpg,0,alep_0114.jpg,train,0,0
POINT (37.1404924952464 36.16291522572116),"POLYGON ((37.13975171386274 36.16217444803446, 37.14123327663005 36.16217444803446, 37.14123327663005 36.16365600340787, 37.13975171386274 36.16365600340787, 37.13975171386274 36.16217444803446))",alep_37.1404924952464_36.162915225721164.jpg,1,alep_0115.jpg,train,0,0
POINT (37.14197405801371 36.16291522572116),"POLYGON ((37.14123327663005 36.16217444803446, 37.14271483939736 36.16217444803446, 37.14271483939736 36.16365600340787, 37.14123327663005 36.16365600340787, 37.14123327663005 36.16217444803446))",alep_37.14197405801371_36.162915225721164.jpg,1,alep_0116.jpg,train,1,0
POINT (37.14345562078102 36.16291522572116),"POLYGON ((37.14271483939736 36.16217444803446, 37.14419640216467 36.16217444803446, 37.14419640216467 36.16365600340787, 37.14271483939736 36.16365600340787, 37.14271483939736 36.16217444803446))",alep_37.14345562078102_36.162915225721164.jpg,1,alep_0117.jpg,test,1,1
POINT (37.14493718354833 36.16291522572116),"POLYGON ((37.14419640216467 36.16217444803446, 37.14567796493198 36.16217444803446, 37.14567796493198 36.16365600340787, 37.14419640216467 36.16365600340787, 37.14419640216467 36.16217444803446))",alep_37.14493718354833_36.162915225721164.jpg,1,alep_0118.jpg,train,0,0
POINT (37.14641874631564 36.16291522572116),"POLYGON ((37.14567796493198 36.16217444803446, 37.14715952769929 36.16217444803446, 37.14715952769929 36.16365600340787, 37.14567796493198 36.16365600340787, 37.14567796493198 36.16217444803446))",alep_37.14641874631564_36.162915225721164.jpg,0,alep_0119.jpg,train,0,0
POINT (37.14790030908295 36.16291522572116),"POLYGON ((37.14715952769929 36.16217444803446, 37.1486410904666 36.16217444803446, 37.1486410904666 36.16365600340787, 37.14715952769929 36.16365600340787, 37.14715952769929 36.16217444803446))",alep_37.14790030908295_36.162915225721164.jpg,1,alep_0120.jpg,train,1,1
POINT (37.14938187185026 36.16291522572116),"POLYGON ((37.1486410904666 36.16217444803446, 37.15012265323391 36.16217444803446, 37.15012265323391 36.16365600340787, 37.1486410904666 36.16365600340787, 37.1486410904666 36.16217444803446))",alep_37.14938187185026_36.162915225721164.jpg,1,alep_0121.jpg,train,1,1
POINT (37.15086343461757 36.16291522572116),"POLYGON ((37.15012265323391 36.16217444803446, 37.15160421600122 36.16217444803446, 37.15160421600122 36.16365600340787, 37.15012265323391 36.16365600340787, 37.15012265323391 36.16217444803446))",alep_37.15086343461757_36.162915225721164.jpg,1,alep_0122.jpg,train,1,1
POINT (37.15234499738488 36.16291522572116),"POLYGON ((37.15160421600122 36.16217444803446, 37.15308577876853 36.16217444803446, 37.15308577876853 36.16365600340787, 37.15160421600122 36.16365600340787, 37.15160421600122 36.16217444803446))",alep_37.15234499738488_36.162915225721164.jpg,1,alep_0123.jpg,test,1,1
POINT (37.15382656015219 36.16291522572116),"POLYGON ((37.15308577876853 36.16217444803446, 37.15456734153585 36.16217444803446, 37.15456734153585 36.16365600340787, 37.15308577876853 36.16365600340787, 37.15308577876853 36.16217444803446))",alep_37.15382656015219_36.162915225721164.jpg,1,alep_0124.jpg,test,1,1
POINT (37.1553081229195 36.16291522572116),"POLYGON ((37.15456734153585 36.16217444803446, 37.15604890430316 36.16217444803446, 37.15604890430316 36.16365600340787, 37.15456734153585 36.16365600340787, 37.15456734153585 36.16217444803446))",alep_37.1553081229195_36.162915225721164.jpg,1,alep_0125.jpg,train,1,1
POINT (37.15678968568681 36.16291522572116),"POLYGON ((37.15604890430316 36.16217444803446, 37.15753046707047 36.16217444803446, 37.15753046707047 36.16365600340787, 37.15604890430316 36.16365600340787, 37.15604890430316 36.16217444803446))",alep_37.15678968568681_36.162915225721164.jpg,1,alep_0126.jpg,train,1,1
POINT (37.15827124845412 36.16291522572116),"POLYGON ((37.15753046707047 36.16217444803446, 37.15901202983778 36.16217444803446, 37.15901202983778 36.16365600340787, 37.15753046707047 36.16365600340787, 37.15753046707047 36.16217444803446))",alep_37.15827124845412_36.162915225721164.jpg,1,alep_0127.jpg,train,1,1
POINT (37.15975281122143 36.16291522572116),"POLYGON ((37.15901202983778 36.16217444803446, 37.16049359260509 36.16217444803446, 37.16049359260509 36.16365600340787, 37.15901202983778 36.16365600340787, 37.15901202983778 36.16217444803446))",alep_37.15975281122143_36.162915225721164.jpg,1,alep_0128.jpg,test,1,1
POINT (37.16123437398874 36.16291522572116),"POLYGON ((37.16049359260509 36.16217444803446, 37.1619751553724 36.16217444803446, 37.1619751553724 36.16365600340787, 37.16049359260509 36.16365600340787, 37.16049359260509 36.16217444803446))",alep_37.16123437398874_36.162915225721164.jpg,1,alep_0129.jpg,train,1,1
POINT (37.16271593675605 36.16291522572116),"POLYGON ((37.1619751553724 36.16217444803446, 37.16345671813971 36.16217444803446, 37.16345671813971 36.16365600340787, 37.1619751553724 36.16365600340787, 37.1619751553724 36.16217444803446))",alep_37.16271593675605_36.162915225721164.jpg,0,alep_0130.jpg,train,0,0
POINT (37.16419749952336 36.16291522572116),"POLYGON ((37.16345671813971 36.16217444803446, 37.16493828090702 36.16217444803446, 37.16493828090702 36.16365600340787, 37.16345671813971 36.16365600340787, 37.16345671813971 36.16217444803446))",alep_37.16419749952336_36.162915225721164.jpg,1,alep_0131.jpg,test,0,0
POINT (37.16567906229067 36.16291522572116),"POLYGON ((37.16493828090702 36.16217444803446, 37.16641984367433 36.16217444803446, 37.16641984367433 36.16365600340787, 37.16493828090702 36.16365600340787, 37.16493828090702 36.16217444803446))",alep_37.16567906229067_36.162915225721164.jpg,0,alep_0132.jpg,test,0,0
POINT (37.16716062505798 36.16291522572116),"POLYGON ((37.16641984367433 36.16217444803446, 37.16790140644164 36.16217444803446, 37.16790140644164 36.16365600340787, 37.16641984367433 36.16365600340787, 37.16641984367433 36.16217444803446))",alep_37.16716062505798_36.162915225721164.jpg,0,alep_0133.jpg,train,0,0
POINT (37.16864218782529 36.16291522572116),"POLYGON ((37.16790140644164 36.16217444803446, 37.16938296920895 36.16217444803446, 37.16938296920895 36.16365600340787, 37.16790140644164 36.16365600340787, 37.16790140644164 36.16217444803446))",alep_37.16864218782529_36.162915225721164.jpg,0,alep_0134.jpg,train,0,0
POINT (37.1701237505926 36.16291522572116),"POLYGON ((37.16938296920895 36.16217444803446, 37.17086453197626 36.16217444803446, 37.17086453197626 36.16365600340787, 37.16938296920895 36.16365600340787, 37.16938296920895 36.16217444803446))",alep_37.1701237505926_36.162915225721164.jpg,0,alep_0135.jpg,train,0,0
POINT (37.17160531335991 36.16291522572116),"POLYGON ((37.17086453197626 36.16217444803446, 37.17234609474357 36.16217444803446, 37.17234609474357 36.16365600340787, 37.17086453197626 36.16365600340787, 37.17086453197626 36.16217444803446))",alep_37.17160531335991_36.162915225721164.jpg,0,alep_0136.jpg,train,0,0
POINT (37.17308687612722 36.16291522572116),"POLYGON ((37.17234609474357 36.16217444803446, 37.17382765751088 36.16217444803446, 37.17382765751088 36.16365600340787, 37.17234609474357 36.16365600340787, 37.17234609474357 36.16217444803446))",alep_37.17308687612722_36.162915225721164.jpg,0,alep_0137.jpg,train,0,0
POINT (37.17456843889453 36.16291522572116),"POLYGON ((37.17382765751088 36.16217444803446, 37.17530922027819 36.16217444803446, 37.17530922027819 36.16365600340787, 37.17382765751088 36.16365600340787, 37.17382765751088 36.16217444803446))",alep_37.17456843889453_36.162915225721164.jpg,0,alep_0138.jpg,train,0,0
POINT (37.17605000166184 36.16291522572116),"POLYGON ((37.17530922027819 36.16217444803446, 37.1767907830455 36.16217444803446, 37.1767907830455 36.16365600340787, 37.17530922027819 36.16365600340787, 37.17530922027819 36.16217444803446))",alep_37.17605000166184_36.162915225721164.jpg,0,alep_0139.jpg,train,0,0
POINT (37.17753156442915 36.16291522572116),"POLYGON ((37.1767907830455 36.16217444803446, 37.17827234581281 36.16217444803446, 37.17827234581281 36.16365600340787, 37.1767907830455 36.16365600340787, 37.1767907830455 36.16217444803446))",alep_37.17753156442915_36.162915225721164.jpg,0,alep_0140.jpg,train,0,0
POINT (37.17901312719646 36.16291522572116),"POLYGON ((37.17827234581281 36.16217444803446, 37.17975390858012 36.16217444803446, 37.17975390858012 36.16365600340787, 37.17827234581281 36.16365600340787, 37.17827234581281 36.16217444803446))",alep_37.17901312719646_36.162915225721164.jpg,0,alep_0141.jpg,test,0,0
POINT (37.18049468996377 36.16291522572116),"POLYGON ((37.17975390858012 36.16217444803446, 37.18123547134743 36.16217444803446, 37.18123547134743 36.16365600340787, 37.17975390858012 36.16365600340787, 37.17975390858012 36.16217444803446))",alep_37.18049468996377_36.162915225721164.jpg,1,alep_0142.jpg,train,1,0
POINT (37.18197625273108 36.16291522572116),"POLYGON ((37.18123547134743 36.16217444803446, 37.18271703411474 36.16217444803446, 37.18271703411474 36.16365600340787, 37.18123547134743 36.16365600340787, 37.18123547134743 36.16217444803446))",alep_37.18197625273108_36.162915225721164.jpg,0,alep_0143.jpg,train,0,0
