label,geometry
0,POINT (37.14121734400004 36.23749967100008)
1,POINT (37.14146048000003 36.23755115000006)
1,POINT (37.14172024300007 36.23739777600008)
1,POINT (37.14176331500005 36.23744376000008)
0,POINT (37.14163264000007 36.23749181500006)
1,POINT (37.14100547300006 36.23687389400004)
1,POINT (37.14104288500005 36.23691025100004)
1,POINT (37.14128052800004 36.23694494900008)
1,POINT (37.14134940900004 36.23701995400006)
1,POINT (37.14118760400004 36.23701505500009)
0,POINT (37.14124476900008 36.23708749300005)
1,POINT (37.14185900500007 36.23725683200007)
1,POINT (37.13988331700006 36.23701862700005)
1,POINT (37.14004817300008 36.23689478600005)
0,POINT (37.14018263800006 36.23681101700004)
0,POINT (37.14036526400008 36.23668268200004)
1,POINT (37.14056266600005 36.23667621100009)
1,POINT (37.14033839300004 36.23694699900005)
1,POINT (37.13996662800008 36.23710578200007)
1,POINT (37.13925495700005 36.23744530700009)
1,POINT (37.14061761400006 36.23771215400006)
1,POINT (37.14069322800009 36.23775148900006)
0,POINT (37.14069719300005 36.23783264100007)
1,POINT (37.14031308200003 36.23789106400005)
1,POINT (37.14000689000005 36.23764303300004)
1,POINT (37.14027292000009 36.23710100500006)
1,POINT (37.14063731800007 36.23675607600006)
1,POINT (37.14025129200007 36.23689555900006)
0,POINT (37.14013165300008 36.23697478900004)
0,POINT (37.13977511100006 36.23711234400008)
1,POINT (37.13956978800007 36.23720455000006)
1,POINT (37.13834919200008 36.23715494900006)
1,POINT (37.13845808100007 36.23715664300005)
1,POINT (37.13864486200004 36.23747397400007)
1,POINT (37.13853608500006 36.23746751100003)
1,POINT (37.13845662600005 36.23746627400004)
1,POINT (37.13735363500007 36.23667874800009)
0,POINT (37.13725889600005 36.23670112200006)
1,POINT (37.13686697800006 36.23684050300005)
1,POINT (37.13697049000007 36.23682065000008)
0,POINT (37.13688418300006 36.23673583100009)
0,POINT (37.13694151300007 36.23667709900008)
0,POINT (37.13695843500005 36.23658434800006)
0,POINT (37.13713947900004 36.23639875300006)
0,POINT (37.13768488100004 36.23649072100005)
1,POINT (37.13717320900008 36.23621801900003)
0,POINT (37.13968290900004 36.23541279200003)
0,POINT (37.13621348000004 36.23671345600007)
0,POINT (37.13693749600009 36.23697039100006)
1,POINT (37.13683494600008 36.23694971300006)
1,POINT (37.13673884800005 36.23653322700005)
1,POINT (37.13682357000005 36.23656078200008)
0,POINT (37.13667234900004 36.23673014600007)
0,POINT (37.13787259600008 36.23589978000007)
0,POINT (37.13778227500006 36.23610825400004)
0,POINT (37.13789212400008 36.23606941900005)
0,POINT (37.13872508400004 36.23632565400004)
1,POINT (37.13726013000007 36.23528445400007)
1,POINT (37.13736590400003 36.23529325600003)
1,POINT (37.13805866600006 36.23525395800004)
1,POINT (37.13996271900004 36.23565564300009)
0,POINT (37.14039442600006 36.23582453600005)
0,POINT (37.14042407400007 36.23569143700007)
0,POINT (37.14049090000009 36.23659877500006)
0,POINT (37.14064353000003 36.23649382300005)
0,POINT (37.14084387500009 36.23648739800007)
0,POINT (37.14090398200005 36.23655988200005)
0,POINT (37.14102289800007 36.23675968500004)
1,POINT (37.13842209400008 36.23457750600005)
1,POINT (37.13818706200004 36.23455715200004)
1,POINT (37.13809488200008 36.23509234200009)
1,POINT (37.13787647800007 36.23449507700008)
1,POINT (37.13651564200006 36.23403027400008)
1,POINT (37.14036108500005 36.23449795900007)
0,POINT (37.14058046200006 36.23493066900005)
1,POINT (37.14077101400005 36.23496463700008)
1,POINT (37.14066563500006 36.23493914800008)
1,POINT (37.13625361800007 36.23403096100009)
1,POINT (37.13639232700007 36.23401642700009)
0,POINT (37.13569005600004 36.23507634600008)
0,POINT (37.13558145300004 36.23506272900005)
1,POINT (37.13538995100004 36.23444918400008)
1,POINT (37.13550098600007 36.23448430500008)
0,POINT (37.13560081600008 36.23449540100006)
0,POINT (37.13597042400005 36.23455124700007)
0,POINT (37.13591541500006 36.23463625000005)
0,POINT (37.13579509800007 36.23462006400007)
0,POINT (37.13567772400006 36.23460392500004)
0,POINT (37.13588779600008 36.23480753900009)
0,POINT (37.13633414900005 36.23411092100008)
0,POINT (37.13647167000005 36.23414645300005)
0,POINT (37.13712701800006 36.23469090200007)
0,POINT (37.13705271300006 36.23496878900005)
0,POINT (37.13794791100008 36.23520691900006)
1,POINT (37.13636810200006 36.23516084800008)
0,POINT (37.13624020000009 36.23521609500006)
0,POINT (37.13610980900006 36.23512820300004)
0,POINT (37.13598184900007 36.23543387400008)
0,POINT (37.13658355300004 36.23551003000006)
0,POINT (37.13717320100005 36.23510184000008)
0,POINT (37.13728751900004 36.23499868100004)
0,POINT (37.13711575600007 36.23479328100007)
1,POINT (37.13586377500008 36.23371157700007)
1,POINT (37.13646799200006 36.23355730200007)
1,POINT (37.13506085100005 36.23206859700008)
1,POINT (37.13484820800005 36.23346050400005)
0,POINT (37.13631991000005 36.23371868500004)
1,POINT (37.13612114100005 36.23279108300005)
1,POINT (37.13593252000004 36.23292408900005)
0,POINT (37.13602465100007 36.23288736500007)
0,POINT (37.13613087400006 36.23287709500005)
0,POINT (37.13589460400004 36.23278516800008)
0,POINT (37.13566569100004 36.23275536500006)
0,POINT (37.13504528700008 36.23210412900005)
0,POINT (37.13546830800004 36.23201771000004)
0,POINT (37.13648383800006 36.23226965100008)
0,POINT (37.13650319200008 36.23219840200005)
1,POINT (37.13716197100007 36.23197731900007)
1,POINT (37.13732953700008 36.23198708400008)
1,POINT (37.13733734600004 36.23190611600006)
1,POINT (37.13716972300006 36.23189873500007)
1,POINT (37.13717255500006 36.23215158900007)
1,POINT (37.13756660100006 36.23216965000006)
0,POINT (37.13754164800008 36.23247692600006)
0,POINT (37.13803665700004 36.23258241800005)
0,POINT (37.13966374600005 36.23311574100006)
1,POINT (37.13969593800005 36.23287535700007)
1,POINT (37.13970985500004 36.23278494300007)
1,POINT (37.14018336600009 36.23292825200008)
1,POINT (37.14049818800004 36.23293553200006)
1,POINT (37.14052461000006 36.23281430800006)
1,POINT (37.14063270900004 36.23297339800007)
0,POINT (37.13895842600004 36.23269216400007)
1,POINT (37.13919429100008 36.23242871400004)
1,POINT (37.13941732000006 36.23245841800008)
1,POINT (37.14057881000008 36.23251464000003)
1,POINT (37.14069392300007 36.23262614000004)
1,POINT (37.13860414900006 36.23223827100009)
1,POINT (37.13798124800007 36.23231205100006)
1,POINT (37.13794395800005 36.23251896500005)
0,POINT (37.13777446600005 36.23246624200004)
1,POINT (37.13823869300006 36.23275251300004)
0,POINT (37.13843065500004 36.23285090100006)
1,POINT (37.13891101000007 36.23295377600004)
1,POINT (37.13882799400005 36.23310273900006)
1,POINT (37.13871345100006 36.23309141700008)
0,POINT (37.13861916900004 36.23309471900006)
0,POINT (37.13904033100005 36.23321098300005)
0,POINT (37.14006838900008 36.23330806400008)
0,POINT (37.13920098500006 36.23289150800008)
0,POINT (37.13935067100005 36.23291053100007)
0,POINT (37.13935298800004 36.23281278200005)
1,POINT (37.14112640700006 36.23375619600006)
1,POINT (37.14114728200008 36.23362057600008)
1,POINT (37.14101786200007 36.23374019900007)
1,POINT (37.14219023200008 36.23371071500009)
0,POINT (37.14258192700004 36.23320640900005)
1,POINT (37.14335038200005 36.23307762500008)
1,POINT (37.14325145400005 36.23302838900008)
1,POINT (37.14322113500009 36.23319009800008)
0,POINT (37.14308423300008 36.23312834800004)
1,POINT (37.14330077300008 36.23268571500006)
1,POINT (37.14286285300005 36.23253104600008)
0,POINT (37.14209426300005 36.23229253500006)
0,POINT (37.14425391600008 36.23234037200007)
0,POINT (37.14275798700004 36.23323060800004)
0,POINT (37.14167357000008 36.23327577400005)
0,POINT (37.14140162400008 36.23294957400009)
1,POINT (37.14430659700008 36.23285157900006)
1,POINT (37.14419929200005 36.23278313400004)
1,POINT (37.14413925300005 36.23283228800005)
1,POINT (37.14424367100008 36.23289830300007)
1,POINT (37.14406987800004 36.23290276100005)
0,POINT (37.14359691200008 36.23261160600003)
1,POINT (37.14322071500004 36.23358123200006)
1,POINT (37.14353011700007 36.23369335900009)
1,POINT (37.14337384000004 36.23382838900005)
1,POINT (37.14234091000009 36.23381235100004)
0,POINT (37.14248216500005 36.23381454500009)
0,POINT (37.14164718100005 36.23215202900008)
1,POINT (37.13680614000009 36.23067380500004)
1,POINT (37.13820731900006 36.23080056300006)
1,POINT (37.13830691500004 36.23069717300007)
1,POINT (37.13812633400005 36.23061565700004)
1,POINT (37.13837873600005 36.23102026600009)
1,POINT (37.13835304700007 36.23111049600004)
1,POINT (37.13840444200008 36.23155013600007)
0,POINT (37.13953142200006 36.23082593600009)
1,POINT (37.13975389200004 36.23112752100008)
1,POINT (37.13955141000008 36.23110052200008)
1,POINT (37.13948861000006 36.23151453500009)
0,POINT (37.13960654500005 36.23150682900007)
0,POINT (37.13829056800006 36.23101412400007)
0,POINT (37.13720295700006 36.23131916500006)
1,POINT (37.13745535400005 36.23147573500006)
0,POINT (37.13764537400004 36.23066302500007)
0,POINT (37.13843033900008 36.23070624900004)
0,POINT (37.13974341000005 36.23082446300009)
0,POINT (37.13629558100007 36.23122394000006)
0,POINT (37.13583832500007 36.23176059400004)
1,POINT (37.13569237900003 36.23146019500007)
1,POINT (37.13555724100007 36.23144854800006)
1,POINT (37.13505540100005 36.23101142500008)
0,POINT (37.13562384900007 36.23137088100009)
0,POINT (37.13551525100007 36.23135726400005)
0,POINT (37.13572650400005 36.23138679200008)
0,POINT (37.13705961300008 36.23128115700007)
0,POINT (37.13683879600006 36.23140650800008)
0,POINT (37.13673846000006 36.23116883000006)
0,POINT (37.13671548400004 36.23126864200009)
1,POINT (37.13507537100008 36.23029462600005)
1,POINT (37.13509061500008 36.23014860500007)
1,POINT (37.13493499300006 36.23013186900005)
1,POINT (37.13492995500008 36.23022003500006)
1,POINT (37.13513209700005 36.23001330700004)
1,POINT (37.13500839200009 36.23001614800006)
1,POINT (37.13546727700009 36.23015447700004)
1,POINT (37.13508637000007 36.23020339400006)
0,POINT (37.13576556200007 36.23011381200007)
1,POINT (37.13571768600008 36.23027047500005)
0,POINT (37.13669476800004 36.23003289000007)
0,POINT (37.13699491900007 36.22991354600003)
1,POINT (37.13672532600009 36.22986164700006)
1,POINT (37.13652794000006 36.22949605200006)
1,POINT (37.13777341500008 36.22936042400005)
0,POINT (37.13672719200008 36.22953493100005)
0,POINT (37.13673902000005 36.22978077000005)
0,POINT (37.13566387300006 36.22980933200006)
0,POINT (37.13516753200008 36.22938899000007)
0,POINT (37.13818601600008 36.22971267200006)
0,POINT (37.13816812900006 36.23034280700006)
1,POINT (37.13831307400005 36.23031328400009)
1,POINT (37.13818817600009 36.23011815500007)
1,POINT (37.13840536800006 36.23014538600006)
1,POINT (37.13855950700008 36.23034889800005)
0,POINT (37.13872369400008 36.23037691500008)
0,POINT (37.13879826700008 36.22996308500007)
0,POINT (37.13766374300008 36.22926808700004)
1,POINT (37.13820763800004 36.22991811800006)
1,POINT (37.13882037600007 36.22940295400008)
1,POINT (37.13879984100004 36.22964829000006)
1,POINT (37.13966685700007 36.22846450800006)
1,POINT (37.14000480600004 36.22848884300004)
1,POINT (37.14022109200005 36.22855421600008)
1,POINT (37.14043722800005 36.22899880200004)
1,POINT (37.14055940700007 36.22906032600008)
1,POINT (37.14067394400007 36.22907164700007)
1,POINT (37.14070500100007 36.22887894400009)
1,POINT (37.13765108600006 36.23042222900006)
0,POINT (37.13940786600006 36.23032554900004)
0,POINT (37.14119673900007 36.23036528700004)
0,POINT (37.13840784300004 36.22954440500007)
0,POINT (37.13817837200008 36.22953844800008)
0,POINT (37.13792745000006 36.22931989200003)
0,POINT (37.13793854500005 36.22947270500003)
1,POINT (37.13836420500007 36.22927422100008)
0,POINT (37.13869938800008 36.22941538200007)
0,POINT (37.13860805300004 36.22941873000008)
0,POINT (37.13966712500007 36.22944713200008)
0,POINT (37.14034552900006 36.22963894100008)
0,POINT (37.14091266600008 36.22955712700008)
1,POINT (37.14099112900004 36.22853118900008)
1,POINT (37.13960350100007 36.22820672000006)
1,POINT (37.13980286400005 36.22824082500006)
1,POINT (37.14022224600006 36.22830697200004)
1,POINT (37.13960909400004 36.22797069200004)
1,POINT (37.13945528800008 36.22800168900005)
1,POINT (37.14002394400006 36.22797952800005)
1,POINT (37.14015885100008 36.22800070600005)
0,POINT (37.14005094100008 36.22808250300005)
0,POINT (37.14015636700009 36.22810560700009)
0,POINT (37.14040150600005 36.22807125900005)
0,POINT (37.14026937100004 36.22805727900004)
0,POINT (37.13988966300008 36.22805614500004)
0,POINT (37.14002299500004 36.22826809800006)
0,POINT (37.14013147700007 36.22828648000007)
0,POINT (37.14033310500008 36.22834924000006)
1,POINT (37.14011385300006 36.22778774100004)
1,POINT (37.13999003800006 36.22779535600006)
1,POINT (37.13978303500005 36.22771104700007)
0,POINT (37.14022544600004 36.22779901600006)
0,POINT (37.14033392700009 36.22781739800007)
0,POINT (37.14043160300008 36.22791908700009)
0,POINT (37.14047844600009 36.22768131500004)
0,POINT (37.13972283800007 36.22801539100004)
1,POINT (37.13992011700009 36.22826172900005)
1,POINT (37.13990903600006 36.22848097600007)
0,POINT (37.14095130200008 36.22872137000007)
0,POINT (37.14089682500008 36.22903295800006)
0,POINT (37.14069411600008 36.22789693200008)
0,POINT (37.14087865200008 36.22793557600005)
0,POINT (37.14079506000007 36.22773632100007)
1,POINT (37.14079374000005 36.22741909600006)
1,POINT (37.14105302600007 36.22740881600004)
1,POINT (37.14077139200003 36.22749268300004)
1,POINT (37.14104642200004 36.22768775800006)
1,POINT (37.14092656600008 36.22765250500004)
0,POINT (37.14072109300008 36.22762784700006)
0,POINT (37.14116972900007 36.22770159900006)
1,POINT (37.14060658500006 36.22811260700007)
1,POINT (37.14072316000005 36.22816211900005)
1,POINT (37.14081534700006 36.22725248200004)
1,POINT (37.14083848500007 36.22714551600006)
1,POINT (37.14097044900006 36.22716664700005)
1,POINT (37.14109352900005 36.22719002500008)
1,POINT (37.14118300000007 36.22726535000004)
1,POINT (37.14095602600008 36.22727851800005)
1,POINT (37.14093266200007 36.22739502000007)
1,POINT (37.14090709000004 36.22748048300008)
1,POINT (37.14019869900005 36.22706402000006)
1,POINT (37.14029116800009 36.22713700800006)
1,POINT (37.14011371600009 36.22729642900003)
1,POINT (37.14029576000007 36.22731595400006)
1,POINT (37.13994650900008 36.22752040400007)
1,POINT (37.13965390000004 36.22769472900006)
0,POINT (37.13945749100009 36.22790870900008)
0,POINT (37.13967997700007 36.22746378900007)
0,POINT (37.14095506200005 36.22818957300007)
0,POINT (37.14119817000005 36.22824105100005)
0,POINT (37.14107378200003 36.22814848800004)
1,POINT (37.13991093200008 36.22666125100005)
1,POINT (37.13988434200007 36.22678962700007)
1,POINT (37.14003633800007 36.22683492100003)
0,POINT (37.14102840100009 36.22633518200007)
0,POINT (37.14157194200004 36.22662744400009)
0,POINT (37.14094596900009 36.22658432600008)
0,POINT (37.14109356300008 36.22681558000005)
0,POINT (37.14111104100004 36.22669898700008)
0,POINT (37.14206448500005 36.22671141500007)
0,POINT (37.14120036800006 36.22454194900007)
0,POINT (37.14125483200007 36.22410634000005)
0,POINT (37.14022696000006 36.22313636300004)
1,POINT (37.14151141600007 36.22143673800008)
0,POINT (37.14120615500008 36.22131274500003)
0,POINT (37.13565703200004 36.20100393800004)
0,POINT (37.13761287500006 36.19843950700005)
0,POINT (37.13698480900007 36.19837010400005)
0,POINT (37.13731103100008 36.19838710800008)
0,POINT (37.13825072700007 36.19846851400007)
0,POINT (37.13832987000006 36.19860569100007)
0,POINT (37.13871367600007 36.19855203600008)
0,POINT (37.13891748600008 36.19851943100008)
0,POINT (37.13930559400006 36.19853262200007)
0,POINT (37.13929677600004 36.19865650600008)
0,POINT (37.13898685200007 36.19882102200006)
0,POINT (37.13816911400005 36.19880830000005)
0,POINT (37.14005466000009 36.19858719900009)
0,POINT (37.14011547300004 36.19949921800008)
0,POINT (37.14268744100008 36.19887136600005)
0,POINT (37.13908832300007 36.19751799900007)
0,POINT (37.13971837300005 36.19588690800003)
0,POINT (37.14087077200008 36.19580703400004)
0,POINT (37.14198488500006 36.19585295900004)
0,POINT (37.14210832600008 36.19619593200008)
1,POINT (37.13978144300006 36.19409197500005)
0,POINT (37.14100227500006 36.19422781300005)
0,POINT (37.14147785900008 36.19414934100007)
0,POINT (37.14146424500007 36.19435185500004)
0,POINT (37.14115998600005 36.19365547500007)
0,POINT (37.14086834400007 36.19367002500007)
0,POINT (37.14269058500008 36.19350752200006)
0,POINT (37.14269031600008 36.19364346300006)
1,POINT (37.14157713500003 36.19355939900004)
1,POINT (37.13967605100004 36.19207977100007)
1,POINT (37.13969561700009 36.19199898500005)
0,POINT (37.13972004100009 36.19183718400006)
0,POINT (37.13984209900008 36.19264760000004)
0,POINT (37.13995392400005 36.19264695400005)
0,POINT (37.14033191300007 36.19234039200006)
0,POINT (37.14001910700006 36.19213041900008)
